event_id,user_id,event_type,event_timestamp,page_url,session_id,browser,os,device_type,country,city,page_views,time_spent,is_conversion
fec681d4-d29d-459e-b085-65ced853e19a,lewisallen,page_view,2023-06-17 12:15:55,/product/33,a4265fc7-7ee7-4cbd-a235-5b4fd02d2109,Firefox,iOS,mobile,AU,Phelpsview,11,23.24,True
6601d219-df09-4a9d-83a1-e21d7a58eba5,sheila89,add_to_cart,2023-03-14 07:48:25,/product/78,5307665a-f4ee-4d51-b08d-28fc65ce2ef4,Edge,Windows,mobile,CA,Rodriguezburgh,3,37.45,True
87285379-3867-4360-a6b1-66a8d0201559,rbrown,page_view,2023-01-16 22:52:21,/product/45,83ab739b-1b57-4716-b65d-26fef52e9054,Firefox,MacOS,mobile,AU,West Cynthiafurt,1,37.2,False
02f87194-95e6-496d-a223-7f6f3027367a,garciatimothy,page_view,2023-08-30 08:59:37,/product/31,b9203501-5ef8-4704-aef8-87cb12aaa7d3,Safari,Android,mobile,CA,Port Yvonne,13,114.74,True
29fd7673-6201-48bb-86f6-18fd93f97fbe,harrislindsay,add_to_cart,2023-11-06 18:20:56,/product/97,f544f6f4-b8ff-447f-a30e-7e6e37f7ab37,Chrome,MacOS,desktop,UK,Crystalburgh,13,108.91,True
b79735f3-c365-46e7-9358-8b0d088204a2,arodriguez,page_view,2023-07-28 16:13:00,/product/24,1f12682c-5193-446f-9bc7-1018fd6d2279,Chrome,Windows,tablet,AU,New Richardmouth,6,90.17,False
c6b8bceb-26c5-4fbc-bdc7-d9bc8e47c33a,ecervantes,purchase,2023-11-22 03:26:32,/product/23,8cc91847-dbfa-4a2a-bbb1-e46311bed47e,Edge,Windows,desktop,AU,New Theresamouth,19,93.91,True
5ff37ef3-211f-41c6-86cf-6f63a6c500bc,cunninghamapril,add_to_cart,2023-01-09 11:28:52,/product/62,987f05e9-0ef5-4ac2-9719-dcfbdcf40e3e,Safari,iOS,mobile,CA,Cartermouth,4,86.63,False
317088b5-9003-4bea-8af1-a43d8053e3af,jaymendoza,purchase,2023-11-18 16:17:45,/product/6,0c3d0216-bd5b-4e69-9f6b-d6826c186ef8,Firefox,iOS,mobile,IN,Port Danielview,12,60.99,True
f30e0abf-145e-4aa6-a110-d2e453f34362,emily21,click,2023-12-24 02:37:41,/product/79,1297202e-de66-404e-aad0-50ccea5dc0b3,Edge,iOS,mobile,US,Aprilland,4,75.96,True
63136abe-c0ce-4250-9d7b-a2a8473897c9,michaelwagner,add_to_cart,2023-12-24 01:35:27,/product/4,89e01e6d-a94c-49db-9d6a-5dbc073fd154,Safari,MacOS,desktop,US,Alexport,19,41.83,False
6702b3a7-24a8-4d20-9e97-348095a0053e,johnburch,add_to_cart,2023-04-02 04:06:27,/product/67,c0ea8315-d116-4b2f-af27-1d491202d90b,Chrome,iOS,desktop,UK,New Gregorystad,2,94.22,True
ec50b65a-8983-49fe-a42d-7656102676ce,alex35,page_view,2023-01-09 18:14:35,/product/84,fa2dc786-15fc-45c1-b810-4c2ac7e36234,Chrome,Windows,desktop,CA,New Noahport,4,1.86,True
e442754d-2f4e-4763-aa41-637e1fd04379,jonathan28,purchase,2023-02-24 13:52:11,/product/10,cd87bb16-be3a-4783-90e6-d1ba2cf733e5,Safari,iOS,mobile,US,Jonathanberg,1,93.66,True
36550131-0536-48c2-b45d-90631a99dfc6,wdoyle,add_to_cart,2023-03-12 05:42:30,/product/18,922a7ae4-9881-45f8-b992-8e068c0bc5fe,Firefox,iOS,mobile,IN,Brownshire,19,27.06,True
b7a1f24a-d4ef-435a-9ba6-851418ca44a3,campbellmichael,click,2023-08-31 21:12:50,/product/47,ceeec2e3-9b9e-4015-b72d-3dfb8afcccdc,Edge,Android,mobile,UK,West Dianachester,13,39.31,True
85f1853c-ff65-40f9-a0d4-fd03e79c40e2,taylor51,page_view,2023-03-08 04:19:19,/product/28,7aa4240f-ed4d-4451-922e-5c4136dd9764,Safari,Android,mobile,AU,Sandrashire,10,8.87,True
6229bf82-3b97-4519-8cbb-af04dabc94f4,qjohnson,page_view,2023-04-04 23:02:27,/product/70,8e8198a9-c185-4467-aeb3-f366b08a871a,Chrome,Windows,mobile,CA,Michelleton,17,112.77,True
041b68ab-274a-4ac6-809c-4505761ebdae,ryan99,purchase,2023-02-09 15:42:40,/product/46,938924ac-1e13-42d1-b9b0-ffb0ab7d8e0e,Firefox,MacOS,mobile,CA,Warrenton,20,9.8,True
40428391-5f08-4f06-9fe7-662016fee85f,sclark,purchase,2023-09-12 15:16:16,/product/10,9a5147bc-b97a-4183-ab22-8b432abfff07,Chrome,MacOS,mobile,CA,Lake Ginaland,6,18.41,False
1cfe6a5e-413f-4ad0-8452-77db231ed899,gonzalezsarah,purchase,2023-08-07 15:46:44,/product/28,e7180fab-a01d-493f-85f0-a1b17b305f64,Firefox,iOS,tablet,US,Walkerport,6,25.99,True
7f55b5ad-5247-47fb-8adb-9cb4a08e721e,scruz,add_to_cart,2023-10-13 23:20:58,/product/45,a5715595-4356-41cc-b437-a5c402d479de,Firefox,iOS,tablet,UK,Baileyfort,9,101.61,True
c8b579c5-34d0-465f-8d67-f075e489db0e,thomaslaura,purchase,2023-09-20 14:08:57,/product/29,dce07bea-7722-4a7e-a965-03c1e80cc597,Firefox,iOS,mobile,UK,Thompsonfurt,1,35.27,False
4d9406b5-d9b0-4231-8154-25ede907e8db,coopermark,page_view,2023-07-30 04:56:31,/product/67,1508b0b8-e048-4aad-8605-2801be2d2205,Safari,Windows,desktop,AU,Valenciaburgh,14,90.05,False
776ac692-a341-4409-8cbb-e2edaddc4a95,benjamin92,purchase,2023-11-05 21:25:16,/product/99,a98ed755-90b1-4ff1-8d11-052a12cc0504,Safari,Windows,mobile,AU,East Christian,14,35.22,True
8ee481d7-04bd-4233-b077-f0e2847fc857,sarahvalentine,purchase,2023-06-18 13:01:45,/product/4,8233a577-e782-47ac-b84a-828f5774705f,Edge,MacOS,mobile,US,West Tonyastad,17,22.73,False
17a1b08c-fdb8-4788-93f1-b92a27ce20dc,mphelps,purchase,2023-05-22 20:59:06,/product/96,08aea6d9-216b-4752-b039-f8b882ed5bbc,Firefox,Android,desktop,US,Wilsonborough,1,32.05,True
5726aadb-71ec-4402-9930-c082a117d2a2,christian78,add_to_cart,2023-06-21 03:05:25,/product/85,2f0ef251-786e-412f-a2f3-dcf8c15c2094,Chrome,MacOS,desktop,UK,West April,17,39.33,False
8c7c9e05-e346-4da3-a88a-c407d1596ff4,troy52,add_to_cart,2023-01-09 10:36:17,/product/24,0950ddc1-ccab-4c61-9ba5-058371e5c27f,Safari,Android,desktop,AU,Mooreberg,9,51.29,True
3152629d-fad8-414d-9350-6d16b9b753bc,jessicajones,click,2023-07-02 05:07:03,/product/59,52f976dd-b5a8-4f8a-9cb4-cf21d62d956f,Chrome,Windows,mobile,US,South Daniel,14,86.59,True
bef6f567-b0a6-4463-b2bb-bb618caa08e7,kelly91,add_to_cart,2023-11-04 02:24:15,/product/52,f2b9e211-4bc1-4546-950d-05f96ce5e268,Safari,Android,desktop,US,Lake Joanneton,20,11.03,False
ae5d5eb2-199c-4c22-b43c-838991274e5f,qjohnson,page_view,2023-05-11 12:27:52,/product/29,49b66955-bd42-48b3-aa52-2a447f7a1046,Safari,MacOS,tablet,AU,Veronicatown,9,81.49,False
b1204100-16eb-4159-a838-cf0c751fc3e3,sethbowen,purchase,2023-10-25 17:22:02,/product/35,27819053-e6dc-4b7c-8507-b72b64da5057,Edge,MacOS,desktop,IN,Lake Jeffrey,1,86.19,False
09454208-d073-4042-81fb-57cc013aaff4,ecochran,add_to_cart,2023-12-05 04:54:11,/product/6,ca45f116-c1d6-448e-80f4-e80a93ca1a57,Edge,Windows,tablet,IN,West Stephanie,12,107.67,True
04132bcb-15f8-4aea-9637-5a1256a43271,juliawood,add_to_cart,2023-05-24 10:24:21,/product/5,3f40b433-4dc6-4f99-ac7b-d4eee4c40a0f,Safari,Android,tablet,AU,Mcbridehaven,8,6.48,True
bcc6bd45-83fa-45bc-9719-c3052820f607,qrivera,purchase,2023-01-15 17:51:57,/product/55,d36a77fc-44fc-49cf-ab48-64db4777f510,Chrome,Android,mobile,IN,Annside,12,11.72,True
a30e8980-ee9b-4e32-ba0b-3343ecec2802,colleen22,purchase,2023-04-16 22:54:02,/product/99,67d8deb0-27df-4c45-a1fa-78f6a01e193d,Chrome,iOS,desktop,UK,Lake Willie,9,41.41,False
84aa25d9-bc81-49b1-bc2f-2527ab7b7896,bryantyvette,page_view,2023-12-29 05:43:00,/product/13,a309cac4-19c2-49b3-9aaf-7ed1b320019a,Firefox,Android,tablet,US,Lake Andrewhaven,20,93.21,True
8a2e053b-2c2d-463b-8abd-b7fc95f73f82,kelleykaren,purchase,2023-01-17 05:41:54,/product/34,13de5002-b1fc-4545-997b-034e13d76cac,Chrome,Windows,mobile,AU,Richardview,20,37.72,True
84611848-40be-45c4-b799-d660122b043c,kayla43,page_view,2023-01-26 01:13:22,/product/64,3420299f-b6cc-47c7-8974-588051a29d30,Chrome,iOS,mobile,AU,West Benjamin,19,80.01,False
7fa9f1bd-5ff9-4ea4-8588-ed83eb11eed5,michaeljacobs,page_view,2023-10-30 11:26:45,/product/85,1059176f-3437-4233-8fb3-440d96cb8240,Safari,MacOS,mobile,IN,New Wendy,2,13.94,False
38e55d57-495b-438e-9b46-f429fbec80e0,ujones,purchase,2023-05-17 02:58:14,/product/57,cb04acff-20c2-4c86-842e-8dc086326532,Edge,MacOS,mobile,UK,Shawnland,3,3.82,False
cb2c1a20-5f02-42ea-80ce-77ef527aa62e,nelsonerika,click,2023-05-15 11:09:46,/product/14,4046c264-4e33-431f-9982-a6586f7c21dd,Safari,Android,tablet,AU,South Deannaville,12,66.08,False
4e6bf177-ec78-4a5a-adfe-0a95bb1ec55b,llee,page_view,2023-04-23 13:31:31,/product/80,59b2e479-eb90-492d-bec2-6a5bfbb65d46,Safari,MacOS,tablet,US,Cowanshire,3,96.06,False
a57be4a4-fc7a-407a-afa9-14c481213e06,vwright,page_view,2023-10-21 17:59:57,/product/28,690bac54-0746-495b-bcb1-fcdd9e9c1f00,Edge,Windows,mobile,IN,Port Maureen,7,97.25,True
e5a5dee1-1c28-4cec-b0e4-02f0bcf5487f,walterskyle,purchase,2023-10-05 11:33:48,/product/83,7e8b71c0-c7d5-4336-a4a3-a22d93bcd91b,Firefox,Android,tablet,US,East Elizabeth,18,62.89,False
06022392-405f-40c3-8695-a3fbfad48444,ojohnson,click,2023-04-30 02:52:20,/product/12,cc4c3375-9023-4051-8627-e56ec2250ab2,Chrome,Android,tablet,AU,Gilberthaven,15,86.17,True
9c33b718-1ba0-4930-b541-bf98c491deef,jeremymoore,purchase,2023-11-16 22:22:26,/product/48,581afa36-b9b3-4eb6-974e-f05405dbd96e,Edge,Windows,mobile,UK,Wilsonton,8,68.44,True
aeb6457e-4d1b-4c80-b5c6-6d725a0b68d5,tracey85,purchase,2023-04-17 06:13:22,/product/64,2f22a29f-30d2-4515-9c06-6e81af391f28,Edge,MacOS,tablet,CA,West Nathanielberg,7,48.82,True
308a030d-ab3c-4cfa-9fa7-28e4ea975131,ocooper,add_to_cart,2023-09-04 17:41:39,/product/73,7ca661d2-b292-4247-91be-a77945b02cbc,Chrome,MacOS,desktop,AU,Nicoleville,13,11.18,False
d7b9c39d-dd3b-406f-839d-38a9253af288,mwilliams,click,2023-08-05 07:24:42,/product/88,c0f42ac7-8edb-451c-aa12-87b9c7d64c79,Safari,MacOS,desktop,AU,Jesseland,8,70.1,False
910d9ec7-09c0-48bf-ae1d-c7f8344ba02f,robertschristian,click,2023-10-31 14:42:51,/product/14,b1da550e-74d4-40d5-890d-a6c68ef52af9,Firefox,iOS,tablet,CA,New Gloriaside,4,69.45,False
fb9cf4dc-112f-4022-a80e-db14cb9ba005,tristan53,purchase,2023-12-19 18:04:11,/product/97,5690a7c3-0cac-4d19-bac5-721f03861004,Chrome,iOS,tablet,US,Kayleehaven,18,11.37,True
f9475c64-6a8c-4e22-80a4-12c6d1051433,vbutler,purchase,2023-02-04 02:03:06,/product/33,d8e8d968-547a-4dc0-9c6b-e0faeceff454,Firefox,MacOS,desktop,AU,Rodriguezport,16,95.15,True
750e3c33-9ff6-4adc-a066-b78f38ca86fe,christinatucker,click,2023-05-30 02:11:38,/product/65,239fa0cc-110b-42a3-b11f-094f69b45d96,Chrome,iOS,mobile,IN,Dawnfort,16,32.85,False
55e32cc7-2225-4964-8638-c9a4d2e74ac3,zgriffin,add_to_cart,2023-07-04 17:13:39,/product/21,fc4bd3b2-f1b7-4275-aaed-4d653d51c132,Firefox,Android,mobile,AU,Jessicamouth,13,59.7,True
3e55bf33-7a82-4e54-bda9-9d9c5725f6ee,williamslarry,add_to_cart,2023-06-30 00:02:05,/product/99,252e8e0f-73e2-42e8-a09c-e53b92f68db8,Edge,Windows,tablet,AU,Reedville,9,108.11,True
a0a00e20-3c1b-441c-8256-c0ca14188caa,walterjames,page_view,2023-06-16 07:55:49,/product/24,ea481ba3-6c6e-4b39-999f-a77aa9fb8bde,Chrome,iOS,desktop,US,Caseyberg,7,119.57,True
b27612a7-b079-4b2b-bb14-8c3b2429ecbf,staffordheather,purchase,2023-06-23 22:22:58,/product/93,2594c118-ba70-4769-8403-0f81e0d89bf1,Edge,MacOS,desktop,US,East Emilyport,15,85.19,True
566b1381-06a0-4a10-b0b1-c34601ad3c3f,angelaolson,add_to_cart,2023-04-06 16:30:18,/product/50,630bb219-369f-4010-a03e-ee4192332bc7,Edge,iOS,desktop,US,South Richard,17,19.86,True
351a99bd-43a5-42a7-a368-f60ef3812823,andrew46,page_view,2023-10-07 16:37:21,/product/93,70bd45f0-b188-49bc-9fe3-35c6c74233e1,Firefox,Windows,tablet,AU,North Darrellview,17,14.93,True
e07b24cc-a4f1-4419-9cb0-3a91dce1444a,jmccormick,page_view,2023-09-24 23:40:34,/product/45,9888d6be-2cec-4f98-aca7-fd7c0c584c3c,Edge,Windows,tablet,CA,Sandovalland,1,22.54,False
2f40d196-6626-450f-b1ea-1dde2f988b3c,griffintammie,add_to_cart,2023-06-05 12:18:58,/product/69,aa411ca6-5681-4aff-bdc3-38e7ca7f6479,Safari,iOS,desktop,AU,North Matthewton,6,36.44,False
c4e22840-18eb-44c4-bad3-f77aa1eb8d53,clairerodriguez,page_view,2023-07-19 20:48:14,/product/65,283696ba-7e08-404c-aea6-f302ab6fd599,Firefox,iOS,desktop,US,Coxchester,20,22.86,True
e92c63df-c164-4be6-be9a-1606b7e1dba1,haascharles,click,2023-03-16 08:47:00,/product/73,888e2642-7b3c-4991-9117-9930eb89eb28,Edge,Windows,mobile,CA,Lake Larry,4,24.17,True
efbaa168-2c22-4a22-ab51-bd2ff23675f5,rrodriguez,click,2023-10-18 06:09:14,/product/28,038c8062-aef9-4083-abb8-b454ce03eaf4,Edge,Windows,mobile,US,West Albertfurt,20,110.21,False
66c0ed1f-f862-4ca4-bec2-572707c83bc1,coffeysara,click,2023-02-02 15:22:33,/product/73,78e3c142-3198-4c73-8b9c-6ac4264ed113,Safari,MacOS,desktop,IN,New John,7,7.98,False
f8394cac-db99-4972-992a-8c6f64ba5233,nicholeolsen,purchase,2023-09-23 10:17:20,/product/3,e4d77ee2-d30b-4e33-99ed-f522412f0ae5,Edge,Android,mobile,CA,Lake Dylanburgh,6,68.04,True
5cbe4f06-f6ce-41e5-be0e-0edccd02b773,joseph66,purchase,2023-12-21 18:23:44,/product/48,19437e99-1a7a-452c-afe9-a8531a0cfbe1,Chrome,MacOS,mobile,US,Lake Aaron,9,37.15,True
4bceda43-041a-4cc7-af40-4dd6e044922f,theresa85,purchase,2023-08-04 21:37:58,/product/42,709afb84-6186-4bca-a52c-e9b771249803,Edge,iOS,mobile,US,Port Lisa,5,105.74,True
a732837c-a90a-4dba-815d-aeb3369bf95a,carrilloadam,purchase,2023-06-30 22:32:38,/product/37,d087cfcf-b96a-4501-bf71-02376043e9d5,Safari,Android,tablet,IN,Port Nicholastown,17,100.06,True
887d763e-c15f-453d-b895-46cdf33d2820,matthewmartinez,purchase,2023-06-26 22:51:43,/product/39,82939695-2d1a-4936-b229-213aa8658f95,Chrome,Android,mobile,UK,Ashleyport,16,60.4,False
e4dbce1d-fbc3-464a-81a8-09755c1e6cb0,jamesfischer,purchase,2023-12-21 17:34:03,/product/38,6df1210e-10c8-48c2-b8c5-0501418d2649,Safari,iOS,mobile,CA,Port Davidport,1,59.06,True
8d146dfe-33f6-462d-bfd9-0837e922603f,benjamin58,page_view,2023-08-31 13:10:09,/product/82,a269eae1-f44e-4857-a7e6-aa3fb69fe5f8,Safari,iOS,tablet,US,Brownside,5,21.91,False
b6743906-1598-4d83-a543-dafe9e0a0e37,dianathompson,page_view,2023-12-13 19:49:04,/product/56,393f2fef-82a7-4890-a7c7-1f286bf19405,Safari,Android,mobile,IN,West Amanda,3,77.27,False
df293021-e6f1-41b2-80f4-cbc8d534d922,jeremy21,add_to_cart,2023-08-20 07:17:01,/product/11,1ec6e208-49c6-40c1-975e-1fabd2f27555,Safari,Android,desktop,CA,Ellisonmouth,7,68.24,True
8016ba95-be74-4410-bbaf-2a87735c214f,joseoliver,add_to_cart,2023-06-12 21:33:46,/product/87,57cf6fe3-8895-440c-934e-64c17c9b5149,Edge,Android,desktop,UK,Chadborough,12,29.83,False
a93884e8-e9c8-4b2e-adec-a344f63025a6,courtney03,click,2023-08-29 18:24:27,/product/28,4b1eed84-edda-40ae-8247-3a6a01737cd6,Firefox,Windows,mobile,CA,Lisafort,20,97.64,False
4b71f402-9371-4283-8bc7-a2ded78d2672,hshelton,add_to_cart,2023-08-03 20:42:29,/product/50,f0abc55e-4674-45db-bb91-753801016d81,Chrome,Windows,tablet,CA,Gilesmouth,17,47.48,True
154c9aca-3a55-4281-b94f-ea2a86616210,youngsophia,add_to_cart,2023-04-21 08:00:24,/product/90,eb4a4827-b610-4193-8550-730fb7607979,Safari,iOS,tablet,UK,Kevinchester,9,41.95,True
5d9a6f26-c5f1-4c12-b236-ececb4c491a1,ryan97,click,2023-08-04 17:46:15,/product/9,e3dcf532-98d1-4bc0-823b-0b67d4d16dc9,Chrome,iOS,mobile,CA,North Claire,1,109.37,False
4301fc04-5b11-4b2c-80ec-b8b6a8d00105,william46,purchase,2023-10-14 19:43:19,/product/34,316003e7-c794-4a73-9f32-c0eca32b5ead,Edge,Android,mobile,UK,Cookton,16,76.6,True
39111189-255a-4335-9c04-0c51fa5aaf26,barronluke,click,2023-03-20 18:09:05,/product/68,b1730aa9-90ae-4016-9f36-1292d5368f30,Firefox,iOS,tablet,UK,East Michaelhaven,6,86.48,False
7c6bd0c1-6581-454a-a731-c8eb4a6045bf,shawnsmith,page_view,2023-11-10 07:28:11,/product/97,69b64689-72c5-456d-9646-42a582a24fc4,Firefox,Android,tablet,US,Erinside,14,115.78,True
6770068f-e913-4545-9881-3f29f5887b1c,cbaxter,add_to_cart,2023-11-13 11:51:22,/product/98,44ad5934-5be9-4cb3-aec8-79a20ed808fd,Edge,Android,desktop,UK,Samanthaview,17,81.89,False
31dead65-8b1b-4248-9ee0-fb8152294ce4,jonesstefanie,add_to_cart,2023-09-05 15:13:15,/product/52,4da59759-297e-42c1-ac0d-c032147da8ff,Firefox,Android,desktop,AU,Carrollborough,9,7.44,False
4a363a7e-ec53-4ee8-81ad-bffc18ded7b0,tlee,purchase,2023-01-31 01:46:17,/product/20,84afbe78-0e0e-4a12-b456-138b7f5091a2,Chrome,MacOS,mobile,CA,Theresaview,2,2.15,False
669a91b9-aca0-4212-9544-349f503b5fc2,wayne19,click,2023-01-02 14:13:28,/product/96,2a751cf4-0a11-4537-a08f-0980b852d8c7,Chrome,Windows,desktop,US,West Robert,15,22.36,True
d5e76c42-7e09-48c4-9e87-b1a0b5970393,changcynthia,click,2023-05-06 18:24:19,/product/93,edf5604e-634a-4991-89fa-ab69f20b296e,Edge,iOS,mobile,US,Caitlinberg,8,40.93,False
a1a9e85e-8f85-45c4-9188-97eebc74e79e,youngantonio,purchase,2023-05-05 19:19:42,/product/42,3f746a87-1dbf-4285-878f-45e0f1d216ef,Edge,Android,desktop,CA,Riveratown,12,27.48,True
b1423881-8575-47ca-9d2a-08858ee78003,michelle25,purchase,2023-06-17 18:41:09,/product/62,f172ad85-ccf5-40e6-8912-56c62096cfa6,Edge,iOS,mobile,CA,East Deanland,11,42.23,True
3ffb8d58-5c2e-4a64-88ea-da6ee8d5f32d,christina67,click,2023-03-04 02:36:01,/product/89,f3c79eaa-e370-4bb0-8270-eee8bad79467,Chrome,MacOS,desktop,AU,Lukeberg,1,3.05,True
dfd1afae-a442-42c9-b574-b4dc0f26de69,jacksonalicia,add_to_cart,2023-10-06 15:17:25,/product/31,73c580bb-7d1f-4851-98a6-cd315bfaec26,Chrome,Android,mobile,AU,North Henryport,13,38.1,True
08053e45-096c-4587-9c95-7a243eab02ac,brittanymorrison,click,2023-11-30 09:31:24,/product/95,8a2a15db-8b04-4ce3-84df-76c4c1a2b61b,Safari,iOS,desktop,UK,East Kelli,16,50.58,True
3c51b485-6ec4-4d3c-8039-681cbb13205f,kellysawyer,add_to_cart,2023-04-22 23:26:33,/product/98,a277a620-c33b-4067-8b56-8d204cc475cf,Edge,Windows,mobile,AU,Lake Brandonmouth,4,5.29,True
31d31f18-eee1-493b-9adb-1eb6a703d1d5,santosjimmy,click,2023-08-23 18:38:16,/product/93,4d6cb03f-a2ee-43ef-8b87-6962f7c70d9c,Firefox,MacOS,desktop,US,West Jonathantown,16,14.67,False
ef15fb2d-640f-4ac4-bb31-d72330df5b0a,jose68,page_view,2023-11-15 09:40:30,/product/93,e164af92-75a6-4785-a7d8-7813e4bd0a1e,Safari,MacOS,tablet,AU,South Derekburgh,17,89.57,False
e490ab41-0753-4af7-b861-f926caa531d8,chaserichard,page_view,2023-05-06 14:03:21,/product/43,8c98d3a0-bcce-46b6-90e5-5d4cabefab8f,Firefox,Android,desktop,US,North Michaelborough,6,6.84,True
601aa2f8-3993-4c1d-844d-709d0b977b40,dunlapelizabeth,add_to_cart,2023-06-24 21:19:41,/product/29,e3affc83-5608-4945-a690-8495a3a9ef0b,Safari,Windows,desktop,CA,Port Luis,2,94.18,False
4fe087d8-b002-4e5b-9579-ea5545bb0b94,lmcclain,purchase,2023-08-20 16:23:04,/product/27,2fbcf6b8-f755-49f1-980c-690039ba9bb1,Chrome,MacOS,desktop,AU,Wilsonstad,4,98.93,False
372b48d5-dc49-44b5-9b9e-3eb9e779fa9c,bassfernando,add_to_cart,2023-08-12 18:48:01,/product/91,d32a3049-cc2d-4f48-9fb7-725e7334d417,Chrome,MacOS,desktop,AU,East Elizabeth,1,27.25,False
33d14879-51a8-403a-b4ae-6a15b589044d,zmyers,purchase,2023-11-02 14:28:59,/product/87,a6979ac8-8944-4b63-82a5-1d5266370f54,Edge,MacOS,mobile,UK,North Carolyn,15,99.16,True
417b1fda-78da-4443-94e2-8d5fbb580d38,uwalton,click,2023-04-27 17:24:38,/product/22,026073e8-2ade-4ddf-bb59-0d608bbe538d,Firefox,Windows,mobile,IN,East Robert,14,44.14,False
348f2eda-cdad-4581-8e88-0a49ad5384cf,sancheztyler,purchase,2023-04-24 22:47:54,/product/45,64110460-d708-4c7d-8e57-88bfcb48f92f,Firefox,Android,tablet,US,Powellside,13,110.03,False
6c725e7e-3598-4c04-a274-df2c325b2625,katherine79,click,2023-10-29 16:33:45,/product/40,60e380f3-2691-487b-b1a9-51b897999165,Edge,MacOS,desktop,UK,New Heatherberg,17,53.09,False
bf931559-3107-4982-a225-385cedbeaeb2,aliciareynolds,purchase,2023-02-20 02:12:40,/product/90,5b09098e-17a3-469f-b0be-18fdf4f8f59a,Safari,iOS,desktop,AU,New Matthew,17,70.31,True
4163d276-bf48-4f9e-9d20-5b97326c3bd9,millermckenzie,purchase,2023-01-17 05:12:46,/product/22,5b3779a8-aefe-4a20-9803-42028c1396e1,Safari,MacOS,desktop,CA,Jillianmouth,20,119.71,False
9f7c6708-dd05-4f23-849c-be7a06b53b6c,kelly81,click,2023-06-18 18:44:23,/product/33,3492a194-e66b-4d18-8e06-bbfe0f30fe8a,Chrome,iOS,tablet,UK,Michaelmouth,9,68.51,False
c37719f3-2ed4-424f-9c07-5e135e0c2180,jonestimothy,add_to_cart,2023-05-29 05:11:47,/product/38,72b85157-57f4-4870-9a92-3ab32e28b9a7,Firefox,iOS,tablet,CA,Stanleybury,10,88.6,False
784be220-be96-4beb-a2b5-892970f4500c,stevensalazar,page_view,2023-09-27 10:08:09,/product/62,4c1a5994-11ec-465d-b449-130ceaef06aa,Edge,Windows,desktop,UK,Alicetown,17,86.65,False
3e2c546b-a960-4dc3-97f4-bcafe7433b52,hartbrittney,purchase,2023-12-14 14:23:03,/product/15,0f47b01a-0258-482c-824a-93ef0b99ebba,Edge,MacOS,mobile,AU,North Jeremy,18,100.64,False
dcc26ba0-89ba-4f09-8f9a-4fa5988b3c85,hjones,add_to_cart,2023-01-19 14:11:09,/product/59,7f9773b9-5ca2-4fcf-af3e-8df34ae6f956,Firefox,Android,tablet,US,Rodriguezborough,8,68.78,False
6a63b8e1-d0dd-4d61-a747-e27e2722bc40,longshannon,add_to_cart,2023-10-27 20:00:39,/product/23,a2c860bf-4119-4790-b193-2c845b54f202,Chrome,Android,tablet,US,Darinstad,5,100.95,False
b2dd7e75-046e-4dc2-a31c-4cd773104801,marshalltamara,add_to_cart,2023-12-30 22:11:23,/product/32,fac5e012-3a5b-4ce2-86c3-06af09eca793,Firefox,iOS,mobile,IN,West Christopher,6,44.29,False
2ee71262-2f34-4457-96c4-ebcaf76b4603,george83,click,2023-01-01 16:36:13,/product/30,105944f7-7e4f-412f-be58-3064df626127,Safari,iOS,desktop,AU,Port Justinport,14,38.36,True
30eca25f-ec25-41e1-9d69-5b1cd2d25cc7,sanchezbryan,page_view,2023-10-28 08:44:07,/product/69,593c3d6a-e9cb-44a6-a386-8453b9940a41,Safari,Android,tablet,CA,Lake Charles,5,96.12,False
a1831875-7d6d-4f6c-a213-01bf21821d2b,pbrown,purchase,2023-05-31 12:31:51,/product/64,0da64efe-2916-4029-ab22-df5ad033d826,Chrome,MacOS,tablet,IN,Port Jeffreyville,14,23.37,False
2d4c27b6-3bf9-481e-b335-b6d43853596c,scottmark,click,2023-04-15 00:30:09,/product/3,65bf6898-d079-4fb4-9d36-bcda26586941,Firefox,Windows,mobile,US,South Terri,3,89.59,True
1ce822ea-fab8-4706-8995-77681b133585,jacob01,add_to_cart,2023-07-28 10:46:35,/product/46,463b6d41-084f-47a3-8cf7-c721cfa7a2cb,Chrome,MacOS,desktop,IN,West Adriana,10,44.29,False
e19fbea5-a3e7-491e-9390-f3c33468a294,porterelizabeth,add_to_cart,2023-05-12 16:14:40,/product/30,3f55bf44-d900-4c22-b493-8f716a453068,Safari,Windows,tablet,CA,New Jasonfort,16,47.22,False
fc0b76fc-377e-4856-abaa-45064e85dfae,ariley,page_view,2023-11-06 13:17:43,/product/43,f0008f04-19c2-42be-99d1-d2ec601e01a7,Chrome,Android,tablet,AU,Jeffreyland,3,4.41,True
4e3d7033-0328-4876-8755-5cc05e8bff51,debbieswanson,click,2023-05-29 18:25:48,/product/23,0b21e1ab-256f-474f-af9b-80afd96190f5,Edge,Android,mobile,AU,Aaronstad,5,111.21,True
425e3a24-bc65-4840-984e-95570f2f6f5f,bhernandez,click,2023-04-07 09:47:12,/product/31,a21e226a-0935-4827-8ddc-d36a13aeef4e,Edge,Windows,tablet,UK,Harrisonton,17,68.58,False
808443fd-43b9-4696-986a-1115c5415c50,ycarr,add_to_cart,2023-02-23 10:53:09,/product/22,d18651ca-0a9c-403f-9ae7-7b819bcf3d9b,Chrome,MacOS,mobile,AU,Lake Sarahtown,18,79.16,False
